sample.id,DRB1.1,DRB1.2,DRB1.prob,matching
HG00513,08:03,14:05,0.783004550175623,4.90280440857696e-06
HG00524,08:03,09:01,0.998105457955219,5.37874676759652e-05
HG00525,07:01,08:03,0.998186918196584,3.17195669727349e-06
HG00530,08:03,08:03,0.999999966915652,0.000160074523038056
HG00531,12:02,15:01,0.980589093874139,6.9766692931535e-06
HG00533,08:03,15:01,0.920792558688082,1.38768545861197e-05
HG00534,07:01,09:01,0.998716334309668,4.334665809039e-05
HG00536,09:01,12:02,0.986095626325741,2.28777958099198e-05
HG00537,04:05,09:01,0.889128229303238,1.06000531421078e-05
HG00542,09:01,13:02,0.988853761880726,6.51504371642157e-06
HG00543,09:01,15:01,0.997255660347976,4.76534408432303e-05
HG00556,09:01,12:02,0.855931479988868,6.13899695232108e-10
HG00557,10:01,14:04,0.403260750984699,3.6640325925714e-05
HG00559,03:01,09:01,0.971607984971491,3.74948277222855e-06
HG00560,08:03,15:01,0.999447049257147,0.000129987359716326
HG00565,15:06,16:02,0.232782418554668,5.25980069742756e-07
HG00566,03:01,09:01,0.999999999181464,2.29128232238327e-05
HG00580,07:01,08:03,0.988616456531282,0.000116300298703868
HG00581,12:01,15:01,0.571879773213964,6.96909941608039e-07
HG00583,04:05,11:01,0.262735632300063,2.24179144891311e-07
HG00584,11:01,15:01,0.618566854598776,7.42637691997263e-05
HG00589,11:01,15:01,0.784137853642649,6.23616686564525e-05
HG00590,11:01,15:01,0.587480614337599,2.27780217617237e-05
HG00592,03:01,07:01,0.999999993953325,3.69992251276991e-05
HG00593,04:03,15:01,0.393460693355737,2.84661057523653e-07
HG00595,08:03,09:01,0.235702236139356,3.26914445727618e-13
HG00596,09:01,11:01,0.807353141096105,0.000105352494789579
HG00598,09:01,11:01,0.769675148163536,1.70410962768543e-05
HG00599,04:06,12:02,0.558580899787246,7.52304268946845e-07
HG00607,08:03,15:01,0.97154606516948,0.000103499637162463
HG00608,09:01,12:02,0.96396805658693,4.6668514840475e-07
HG00610,12:01,12:01,0.913923169494021,3.14361904406839e-07
HG00611,04:05,11:01,0.797265730265487,7.81074600129312e-06
HG00613,09:01,09:01,0.984710115361561,1.66345524367982e-05
HG00614,04:05,12:02,0.93931143075578,2.50445491567458e-06
HG00619,09:01,14:04,0.544413531467728,2.30431829793996e-05
HG00620,11:01,12:02,0.681460280144749,5.73784846892393e-06
HG00622,11:01,15:01,0.771981155978338,8.17751442036429e-05
HG00623,12:01,14:04,0.171292653840039,4.28494695645385e-07
HG00625,04:07,15:01,0.346683146458206,1.25008762227786e-05
HG00626,04:06,15:01,0.646244914351144,3.78390682176087e-06
HG00628,07:01,15:01,0.989378367246809,1.39558160288838e-05
HG00629,08:03,12:02,0.993851679385242,4.75362878757255e-05
HG00631,09:01,12:02,0.467476695471458,4.11960679470234e-13
HG00632,08:03,16:02,0.605198024473441,2.2312052297592e-05
HG00634,08:03,09:01,0.867327371558719,2.22170946485801e-08
HG00650,11:01,12:02,0.836684897701528,8.66377374984817e-05
HG00651,04:06,08:03,0.518741575737197,4.9315844098619e-05
HG00653,03:01,08:03,0.999999983453749,6.90925059004746e-05
HG00654,08:03,15:01,0.72681934919353,3.02240429165049e-05
HG00656,08:03,14:54,0.943268281498027,1.78454750042937e-05
HG00657,09:01,14:54,0.408397931450738,2.16339535110576e-07
HG00662,09:01,15:01,0.88345891484394,9.43070968265268e-06
HG00663,04:05,15:01,0.850109546258209,7.69015437440974e-07
HG00671,11:01,12:02,0.703743877795989,3.90779193615238e-05
HG00672,08:03,08:03,0.999999987091704,2.99910944261988e-05
HG00674,09:01,09:01,0.979620480745906,6.09284785695274e-06
HG00675,03:01,16:02,0.643550699584676,4.23481546200933e-06
HG00683,09:01,11:01,0.733569980744791,1.82912590091003e-06
HG00684,15:01,15:01,0.993306666783083,3.10575576371799e-06
HG00689,04:10,09:01,0.448706038347174,6.80878310492521e-07
HG00690,04:03,14:54,0.44766082893433,2.82431867326507e-09
HG00692,04:06,11:01,0.454859977023029,1.48571784329768e-05
HG00693,08:03,13:12,0.580824804040349,7.6463636855696e-08
HG00698,13:01,15:02,0.932995269306488,1.007208351975e-07
HG00699,03:01,12:02,0.645978354593367,3.58141018889409e-12
HG00701,09:01,15:01,0.999999496797566,7.60569465455404e-06
HG00704,15:01,16:02,0.747635894235089,3.43807382446179e-06
HG00705,14:05,15:01,0.477963443807889,6.0303835529338e-06
HG00707,14:07,16:02,0.63156646556379,4.82212575367252e-07
HG00708,07:01,09:01,0.99871633430881,4.315225264283e-05
HG00717,10:01,14:04,0.405069028100811,6.05629563496279e-06
HG00728,04:06,08:03,0.92549654682679,0.000221667642943532
HG00729,04:05,12:01,0.632967326662826,2.5033757171162e-08
HG00759,15:01,16:02,0.547739952110959,1.78862001027144e-06
HG00766,15:01,16:02,0.573627922133503,4.81570919783583e-06
HG00844,12:02,16:02,0.79396027896906,9.76835618857252e-07
HG00851,15:06,16:02,0.450962052715115,3.449610014727e-07
HG00864,04:03,14:54,0.293409693430506,6.70309700915253e-08
HG00867,04:06,14:54,0.284772922393572,5.75041524115079e-07
HG00879,04:05,07:01,0.485495945596098,1.95474085333857e-07
HG00881,09:01,12:02,0.923561313827625,7.5280444319868e-07
HG00956,09:01,14:54,0.405718021607397,1.77356714351387e-07
HG00978,04:05,12:02,0.989252569323808,3.72951454105672e-05
HG00982,09:01,16:02,0.860816339893005,1.02338306603582e-05
HG01028,15:02,16:02,0.67731960576845,3.23888726049115e-08
HG01029,08:03,15:01,0.756175339217059,6.39408935187914e-06
HG01031,12:02,16:01,0.513427087894412,5.96113264291609e-08
HG01046,15:02,16:02,0.633875156829725,1.82062874862772e-06
HG01595,04:05,07:01,0.999999940054324,0.000189060226280684
HG01596,08:03,14:05,0.745965399647818,2.5983324274794e-05
HG01597,12:02,12:02,0.999999944458288,1.40579459731527e-05
HG01598,07:01,08:03,0.997140020307176,4.45574822814842e-06
HG01599,09:01,12:02,0.713270758966487,2.73869472769633e-13
HG01600,09:01,14:04,0.393176258164615,3.22704163101338e-12
HG01794,07:01,14:54,0.947223149490277,5.71340367646129e-06
HG01795,03:01,15:02,0.985735289857354,2.19844831748874e-07
HG01796,15:01,16:02,0.604328817290746,1.16841056156899e-06
HG01797,04:05,14:54,0.450136189988754,7.00585530566891e-12
HG01798,09:01,13:02,0.999999938198394,2.70243277265005e-05
HG01799,13:12,15:01,0.52662785488736,4.74842477851466e-06
HG01800,03:01,16:01,0.56267227296122,2.49905758054066e-06
HG01801,03:01,15:02,0.954200115997499,1.24179939747444e-06
HG01802,03:01,14:54,0.938244728821874,7.01449641458271e-06
HG01804,04:10,09:01,0.67997244496919,5.16243709020601e-07
HG01805,07:01,15:01,0.984311298129145,1.15930338152994e-05
HG01806,14:05,14:54,0.436577016379594,2.01958949932798e-06
HG01807,04:05,12:02,0.990046700852648,4.76168386816925e-05
HG01808,11:01,15:01,0.601301937342194,4.35547918384358e-06
HG01809,04:05,16:02,0.126828913284392,2.32026337053057e-07
HG01810,03:01,09:01,0.99999993074633,2.03662879799708e-05
HG01811,09:01,16:02,0.788996897573064,5.22841766186686e-06
HG01812,15:01,16:02,0.605802064629409,2.4720762037474e-06
HG01813,15:01,15:02,0.773142158746483,7.0810813652567e-08
HG01815,04:05,16:02,0.191213341645028,2.65074391804684e-12
HG01816,12:02,16:02,0.541838609882211,1.42623653814295e-05
HG01817,09:01,15:02,0.93870543852371,2.20463152963517e-07
HG01840,12:02,14:54,0.331904319092232,1.27317594733987e-08
HG01841,10:01,12:02,0.999904656001867,2.99866665949091e-06
HG01842,09:01,13:02,0.999567790439557,1.56164878078915e-05
HG01843,07:01,15:02,0.981325420328629,7.15800944396922e-07
HG01844,08:04,10:01,0.361473424153051,7.49948302602839e-17
HG01845,08:02,12:02,0.531305007135149,1.32895628397566e-06
HG01846,07:01,12:02,0.989142061295445,5.5868356598304e-05
HG01847,10:01,15:02,0.984698003233697,1.43210620879273e-07
HG01848,04:05,12:02,0.827007908755151,4.87026283496732e-06
HG01849,10:01,11:01,0.817532535218201,6.3820106015893e-05
HG01850,12:02,12:02,0.999531451713857,1.5638694509253e-06
HG01851,12:02,15:02,0.819464087898764,1.82589934626612e-12
HG01852,09:01,12:02,0.99953365381068,3.82124735864909e-06
HG01853,09:01,10:01,0.999835809834295,6.63893414036322e-06
HG01855,08:03,11:01,0.491833592416005,2.28808986241291e-07
HG01857,12:02,15:01,0.910278548043321,4.55175155286134e-07
HG01858,08:03,15:01,0.987569843344343,0.00011267023124428
HG01859,04:03,10:01,0.633553550757547,7.02032120848695e-06
HG01860,14:54,15:02,0.450924889088868,2.89278790059222e-05
HG01861,12:02,12:02,0.999081356313852,9.98732417947171e-06
HG01862,09:01,15:02,0.990886264746961,4.66111437407041e-07
HG01863,04:05,15:01,0.212267984765672,1.66726156681953e-08
HG01864,03:01,08:03,0.999999983457177,7.75344183578416e-05
HG01865,07:01,14:05,0.588075227059254,9.89716977020144e-12
HG01866,03:01,12:02,0.999999995784245,2.55436111932801e-05
HG01867,01:02,03:01,0.989426645694114,5.51154888769585e-06
HG01868,09:01,15:02,0.986877335121835,4.50842301179942e-07
HG01869,08:03,12:02,0.951027150885744,5.29072619156577e-07
HG01870,12:02,15:02,0.999999877415426,2.9314124798975e-05
HG01871,11:01,12:02,0.692016835285887,4.43060149547225e-05
HG01872,08:03,12:02,0.866510616538971,2.18248692622318e-06
HG01873,08:02,14:05,0.390264971197694,2.39203911804886e-06
HG01874,07:01,16:02,0.497779069311795,4.07047976896074e-06
HG01878,12:02,16:02,0.894793691107715,7.01808096441894e-06
HG02016,04:05,07:01,0.934280393490439,1.77966157646041e-06
HG02017,04:03,16:02,0.547762692676109,5.31055878205258e-07
HG02019,12:02,14:04,0.237896383326287,4.57353644494046e-07
HG02020,07:01,14:54,0.933706896337382,6.10245194299489e-06
HG02023,04:03,09:01,0.663051876907456,4.37293667382717e-05
HG02025,08:03,12:02,0.776789451704752,2.25986118980705e-12
HG02026,10:01,12:02,0.999990314423695,4.89549593239987e-06
HG02028,09:01,12:02,0.492974025843654,3.56030645378426e-12
HG02029,12:02,15:02,0.642825626213934,2.86695768508634e-12
HG02031,11:01,12:02,0.851281262274445,6.36563043159886e-05
HG02032,11:01,15:01,0.544227047410093,7.21941065891251e-07
HG02035,10:01,12:02,0.779289138737757,4.18019014624684e-08
HG02040,09:01,10:01,0.99999994698601,4.2285022733722e-06
HG02047,08:03,16:02,0.461573445299217,1.22561864405148e-07
HG02048,10:01,10:01,0.999999809829356,1.21964753833377e-06
HG02049,12:02,14:04,0.530524215252332,2.78320918102331e-05
HG02050,04:05,08:03,0.989144086452936,5.59042983458152e-05
HG02057,11:01,13:12,0.54246410568419,1.0493720988918e-05
HG02058,11:01,15:01,0.462197373159841,1.96336228185344e-07
HG02060,12:02,15:02,0.999999999999049,1.18229754356502e-05
HG02061,09:01,09:01,0.964936091306052,1.0949661280694e-05
HG02064,07:01,09:01,0.989539763663645,1.23162270882737e-05
HG02067,12:02,14:04,0.37303261376308,1.70060010203465e-05
HG02069,09:01,15:01,0.653197726598947,8.69381576612237e-06
HG02070,12:02,16:02,0.433850385434521,8.26032964900117e-08
HG02072,12:02,12:02,0.60378458554104,4.50988222412167e-08
HG02073,12:02,12:02,0.863921525517526,5.69323762289311e-13
HG02075,09:01,12:02,0.99999976289558,2.79674292175649e-05
HG02076,12:02,14:54,0.955149843247017,1.53116324764647e-05
HG02078,10:01,13:12,0.504311456174188,2.88666581721835e-06
HG02079,12:02,15:02,0.833485954090511,8.50994758867636e-13
HG02081,07:01,13:02,0.99999998083513,5.08438808498036e-05
HG02082,03:01,09:01,0.9999999999822,1.4175494045636e-05
HG02084,04:06,09:01,0.557690642870527,3.7940119032192e-05
HG02085,12:02,15:01,0.995211582372541,5.37275883378854e-05
HG02086,12:02,12:02,0.999002732514183,2.39423762464843e-05
HG02087,09:01,14:54,0.397177410037389,9.50098336225812e-08
HG02088,08:03,09:01,0.928149267945215,4.30948546568771e-08
HG02113,12:01,14:01,0.152593963755764,2.91321913762177e-07
HG02116,12:02,15:02,0.956115439786043,1.30599341603573e-07
HG02121,04:05,13:02,0.99941179569054,0.000120384569326315
HG02122,04:03,14:05,0.119559939122274,8.9548815750911e-07
HG02127,09:01,12:02,0.98955379127073,2.6505482923653e-05
HG02128,08:03,09:01,0.999983314740961,7.62257002083054e-06
HG02130,15:01,15:02,0.994134366590347,2.42003527875153e-06
HG02131,09:01,13:02,0.999230408796172,2.78085740402042e-05
HG02133,04:05,09:01,0.999379211609057,1.48183092572046e-05
HG02134,09:01,12:02,0.802155877472486,4.3591765819341e-08
HG02136,09:01,12:02,0.918170308292732,1.63205278416635e-07
HG02137,09:01,15:01,0.627250563514852,1.45849723962699e-06
HG02138,07:01,12:02,0.941334551983981,1.50352659478724e-05
HG02139,07:01,12:02,0.999999378832595,4.69117698463702e-05
HG02140,07:01,10:01,0.999937669207715,9.58576380482147e-06
HG02141,03:01,09:01,0.989407855812682,2.01978377313722e-05
HG02142,04:05,12:02,0.999535433834667,0.000108136933454934
HG02151,09:01,16:02,0.39256274058613,5.49206976870205e-13
HG02152,16:02,16:02,0.530836168757909,1.31901828582189e-06
HG02153,15:02,16:01,0.569587907900066,5.24656170816651e-07
HG02154,11:01,14:54,0.764846541074864,4.74561162289961e-05
HG02155,15:01,15:01,0.96162658598718,2.44256142823118e-06
HG02156,14:54,15:01,0.951338666037424,2.95479198590953e-06
HG02164,08:04,14:54,0.219149469107985,1.08861781323524e-16
HG02165,14:54,14:54,0.673287879252439,9.95058071674211e-13
HG02166,14:54,15:02,0.835295837022113,3.82870067768812e-07
HG02178,09:01,15:02,0.999999919358505,5.75041845485839e-06
HG02179,14:54,16:02,0.540609857879676,3.13913645715468e-06
HG02180,07:01,14:54,0.940878304972309,8.06583608393469e-06
HG02181,14:54,14:54,0.93641438218423,1.24788701069143e-06
HG02182,09:01,09:01,0.999999684591386,1.73339093081301e-05
HG02184,14:54,15:01,0.934262797107076,2.84710820792094e-06
HG02185,12:02,15:01,0.726917867929021,1.37597494089137e-07
HG02186,12:02,14:54,0.948671997231024,5.87343760378488e-06
HG02187,12:02,15:01,0.9999998398414,2.65246461207985e-05
HG02188,09:01,14:54,0.944137589722589,4.27884585229479e-06
HG02190,12:02,16:01,0.486935161959016,4.58632807108656e-08
HG02250,14:54,14:54,0.708998059614444,8.82716457168145e-07
HG02351,03:01,15:02,0.992056711759187,5.91800578273013e-06
HG02353,04:05,09:01,0.739250247504397,2.1123697098157e-06
HG02355,12:02,15:01,0.565356487610405,1.35496000075098e-07
HG02356,03:01,14:54,0.426746354777739,3.26300798239924e-06
HG02360,12:02,14:54,0.508365427965678,5.59223056395252e-11
HG02364,14:04,15:02,0.376927437197184,7.58934148690005e-08
HG02367,04:05,14:54,0.973480700679325,4.77926459587363e-06
HG02371,09:01,16:02,0.40315026044768,1.52773456760478e-06
HG02373,08:03,15:02,0.801429925526179,6.75391405205254e-07
HG02374,12:02,13:12,0.490019900729633,1.15271090704368e-06
HG02375,09:01,15:01,0.935563963569165,1.30432480459138e-05
HG02379,11:01,14:54,0.811853048274374,2.03465912723001e-05
HG02380,03:01,15:02,0.92203109762451,1.0892982756815e-06
HG02382,03:01,15:01,0.999999764357191,1.12569761375434e-05
HG02383,09:01,14:54,0.410840603961807,1.74471509365682e-07
HG02384,13:01,16:02,0.260337595886747,1.70764189167407e-12
HG02385,09:01,12:02,0.919102146572714,8.98610271267558e-07
HG02386,12:02,16:02,0.588811499557725,1.82468231720965e-05
HG02389,15:01,15:02,0.991468941933435,1.92435979803605e-06
HG02390,15:01,15:01,0.560038250668654,1.54583456446401e-07
HG02391,15:01,16:02,0.385919468548224,3.02076177384249e-07
HG02392,15:02,16:01,0.405758661331918,9.09193603589342e-07
HG02394,03:01,12:02,0.929532123211341,1.31510731096695e-07
HG02395,15:01,15:02,0.575117823597205,2.99597368533517e-08
HG02396,14:04,15:01,0.288876777913806,7.40710669580712e-07
HG02397,09:01,14:54,0.394642666880674,2.9925194365298e-07
HG02398,04:05,09:01,0.799539052848109,3.80820442196233e-06
HG02399,09:01,16:02,0.629483276099829,8.53243419006038e-06
HG02401,04:05,12:02,0.989861922237331,2.02599037340746e-05
HG02402,14:54,16:02,0.19939278432137,2.99562199270058e-08
HG02406,09:01,14:05,0.349060602657285,9.9226112895573e-07
HG02407,15:02,16:02,0.429772623899004,5.81290183555374e-08
HG02408,09:01,13:12,0.534156491156201,4.06144901519203e-06
HG02409,11:01,12:02,0.652819174439872,1.44695234543236e-05
HG02410,04:05,16:02,0.338917769254583,4.94268277142558e-08
HG02512,07:01,14:05,0.667639527964392,1.74016855610117e-05
HG02513,12:02,14:54,0.980520642350062,1.17733136239756e-05
HG02521,10:01,12:02,0.999999859841873,5.19457190585249e-06
HG02522,09:01,15:02,0.991066309376024,4.86012835181942e-07
NA18525,09:01,15:02,0.998574122611533,2.40163104881271e-05
NA18526,03:01,12:02,0.866960016142761,8.79870860075629e-07
NA18528,14:54,14:54,0.312023828911543,1.17378985507672e-05
NA18530,07:01,15:01,0.988725029786117,1.87585243763939e-05
NA18531,14:04,15:01,0.348656819290561,1.90999633678556e-06
NA18532,04:01,07:01,0.678503447672489,2.00722592952461e-05
NA18533,04:05,08:03,0.999509192427629,0.000284862307214657
NA18534,03:01,04:06,0.831417927991521,3.8684438494718e-05
NA18535,14:04,15:01,0.475819730317576,0.00012711379536647
NA18536,08:03,15:01,0.999722052714326,0.000193625030276279
NA18537,09:01,16:02,0.793124602196713,5.61681119238038e-06
NA18538,04:06,13:02,0.903508303074966,7.47777350873669e-05
NA18539,04:05,08:03,0.999509224870513,0.000401273959513313
NA18541,04:04,16:02,0.770938295709572,6.62265537021757e-07
NA18542,03:01,09:01,0.999999998262371,1.60596337547419e-05
NA18543,09:01,15:01,0.986726242988642,2.30740667176829e-05
NA18544,01:01,15:02,0.999159370971993,0.000402388029282939
NA18545,04:03,04:05,0.445924600415251,4.12923288964741e-05
NA18546,03:01,04:05,0.99953442648469,6.70521391697929e-05
NA18547,04:03,13:01,0.475712444574157,4.58880221198659e-06
NA18548,01:01,09:01,0.99687490251709,6.29126883412542e-06
NA18549,01:01,16:02,0.764527815578902,2.81899198429001e-06
NA18550,09:01,15:01,0.994028796041334,1.11808384475814e-05
NA18552,09:01,12:02,0.895441394190014,4.60976777085485e-07
NA18553,03:01,12:01,0.82696586062665,1.57112301845793e-07
NA18555,04:05,12:01,0.614371188084028,1.59675526390011e-07
NA18557,07:01,13:01,0.998928190787318,2.59353842227917e-05
NA18558,09:01,15:01,0.999294389598021,4.88446382654153e-05
NA18559,10:01,13:12,0.508768244366014,9.3234252429988e-06
NA18560,04:07,12:01,0.513972173757583,8.07776958199807e-06
NA18561,04:05,08:03,0.999509206821555,0.000246960391711099
NA18562,09:01,12:02,0.999970852928212,5.38078164222547e-06
NA18563,04:03,14:54,0.619550126124071,1.05480261267727e-05
NA18564,07:01,12:02,0.999999990826694,0.000116180480417758
NA18565,09:01,12:02,0.999286165870862,1.22659902598807e-05
NA18566,03:01,13:02,0.99235397366367,1.08658087460164e-05
NA18567,04:03,07:01,0.333751694950102,1.46804919521053e-05
NA18570,04:03,11:01,0.561453290881075,6.34079372789841e-05
NA18571,04:05,08:01,0.545516630461961,1.42716705093446e-06
NA18572,14:05,14:54,0.78416612101136,3.46537384080571e-06
NA18573,04:05,09:01,0.99999988070188,0.000139397891721341
NA18574,11:01,12:01,0.322287837388711,5.92557884182648e-07
NA18577,08:03,14:04,0.483043591288282,0.000100060873065554
NA18579,12:01,15:02,0.901256643310178,1.12941247291699e-05
NA18582,08:03,09:01,0.988407125504719,6.55481275477951e-06
NA18591,13:02,13:02,0.998914476362588,7.86052075355343e-06
NA18592,08:03,15:01,0.738848356942396,8.4837145410788e-06
NA18593,04:06,10:01,0.553524966516781,1.9010312377999e-05
NA18595,15:01,15:01,0.819047243543467,5.1901887458698e-05
NA18596,01:01,09:01,0.997542100119442,0.000103712542500539
NA18597,07:01,09:01,0.999607481442709,8.15982354095604e-05
NA18599,04:05,07:01,0.999999974741004,0.000272371048896129
NA18602,04:05,04:06,0.575957706324855,5.87608590634104e-05
NA18603,07:01,09:01,0.99836570859886,0.000141459518160645
NA18605,08:03,15:01,0.969262198744353,2.39496823928652e-05
NA18606,09:01,09:01,0.867896333786254,5.7966993429496e-11
NA18608,14:01,14:54,0.381738748005769,4.01012488014426e-06
NA18609,08:03,14:54,0.729915026997226,1.40931718081118e-07
NA18610,10:01,15:01,0.358960031984929,1.44102965319273e-19
NA18611,11:01,16:02,0.558100800645018,1.24000014102396e-06
NA18612,13:02,15:01,0.954631953238306,9.25776594315507e-07
NA18613,03:01,08:03,0.993352824402535,8.17218389044122e-05
NA18614,03:01,09:01,0.99999987528065,1.76083088495949e-05
NA18615,07:01,08:03,0.988996896023804,0.00018323417223727
NA18616,11:01,11:01,0.52952204737961,2.13680890086062e-05
NA18617,03:01,04:05,0.996751977764867,4.52129851703408e-05
NA18618,11:01,12:01,0.556972566345246,6.58090129097363e-07
NA18619,15:02,15:02,0.972619977417953,2.61011445954579e-07
NA18620,12:01,12:02,0.819975307011985,9.44790450261084e-07
NA18621,09:01,12:01,0.840736772558303,2.05518545581505e-07
NA18622,07:01,09:01,0.995690763278865,2.77625240818698e-05
NA18623,04:10,07:01,0.430300079969268,9.4510885142246e-07
NA18624,07:01,15:02,0.999545031519317,0.000505398037005574
NA18625,10:01,12:01,0.637497250137129,8.96804137816172e-09
NA18626,07:01,11:01,0.593869052796451,5.12537739415656e-05
NA18627,11:01,12:02,0.632574192896312,1.69492289575725e-06
NA18628,03:01,09:01,0.989326714586034,1.77078829223969e-05
NA18629,12:02,14:54,0.812206381576917,3.18196208231088e-07
NA18630,11:01,12:10,0.262814807566603,3.46475706675391e-06
NA18631,08:03,09:01,0.967444954416436,1.62731290991387e-06
NA18632,03:01,09:01,0.999999852045718,2.5817140978425e-05
NA18633,04:05,08:03,0.999509203397469,0.000182939457173247
NA18634,09:01,11:01,0.795591359446422,3.61377887463097e-05
NA18635,09:01,09:01,0.994527520241046,1.05652653874289e-05
NA18636,09:01,15:01,0.753163985195663,9.19255002582418e-06
NA18637,04:05,12:02,0.578592933251629,4.93801259382817e-07
NA18638,03:01,14:54,0.915393662930526,6.08391803160218e-06
NA18639,12:02,14:05,0.872005748906197,1.38190440725349e-05
NA18640,08:03,09:01,0.995255876137835,4.00196069636872e-05
NA18641,08:03,09:01,0.998880003281618,2.35666500249072e-05
NA18642,01:01,15:01,0.996881612058278,7.83679690090444e-05
NA18643,04:03,12:01,0.352546582556166,8.51395743194554e-09
NA18644,15:02,15:06,0.570595164809998,1.19013505970566e-07
NA18645,08:03,13:02,0.995535592862858,4.03813306298575e-05
NA18646,04:01,04:03,0.421264241810811,1.18848534567538e-07
NA18647,07:01,13:01,0.988747794412985,8.58293934412259e-05
NA18648,08:03,15:01,0.999527565332281,0.000138975734751949
NA18740,12:01,16:02,0.314991902074232,2.4844033773468e-07
NA18745,12:02,14:03,0.802792790185531,7.31471141608561e-06
NA18747,14:05,15:01,0.385907031857363,4.80198068113131e-13
NA18748,13:02,15:01,0.989404774827306,5.13105054280184e-05
NA18749,07:01,07:01,0.998964611324436,4.7333072595845e-05
NA18757,04:05,15:01,0.97190029468891,2.87889821304787e-05
NA18939,15:01,15:01,0.967809850508771,1.760471917664e-05
NA18940,08:02,15:02,0.938712495725936,0.00015783909443599
NA18941,04:10,14:05,0.224133525088604,1.20002537887987e-06
NA18942,04:05,12:01,0.446945885552195,5.51317777496437e-09
NA18943,08:02,08:03,0.89012901763775,1.8379559350421e-05
NA18944,08:02,12:01,0.949326746389362,4.90949609207472e-07
NA18945,09:01,13:02,0.972020250684146,5.14935711729534e-06
NA18946,01:01,04:05,0.999488358305153,0.000232859880914555
NA18947,15:02,15:02,0.998857579613597,0.00103030254590536
NA18948,01:01,07:01,0.989100119633782,0.000187330330997692
NA18949,01:01,09:01,0.987942610165097,0.000111956628438501
NA18950,01:01,15:02,0.999422526487847,0.000916163101806657
NA18951,04:05,11:01,0.829515464463992,0.000330714931345181
NA18952,09:01,14:54,0.479950544443627,6.0553865809507e-07
NA18953,04:05,08:02,0.957441281077249,8.18775517441449e-06
NA18954,15:01,15:02,0.985901259314208,0.000116705294964589
NA18956,09:01,15:02,0.995444590205114,5.81775896503516e-05
NA18957,04:10,15:02,0.35309810061495,6.6005617271737e-11
NA18959,15:01,15:02,0.999108629884516,0.000351778398698744
NA18960,04:05,09:01,0.999642404333936,0.00013862199862008
NA18961,04:05,09:01,0.999999563100251,0.000108910220472635
NA18962,01:01,15:02,0.999422518744781,0.000810124122855727
NA18963,09:01,13:02,0.997469227042321,3.05287798615256e-05
NA18964,04:05,15:01,0.469045249808874,6.62856514758328e-11
NA18965,09:01,09:01,0.997054596324401,1.41957394146235e-05
NA18966,15:01,15:01,0.989713542502536,4.79766273127682e-05
NA18967,09:01,14:05,0.558748446726325,1.55127108800842e-05
NA18968,14:03,15:01,0.816452573532352,1.81779558204284e-05
NA18969,11:01,15:02,0.410327288580528,3.8556352580069e-06
NA18970,04:01,14:05,0.620687349317594,5.87037526499734e-06
NA18971,09:01,14:05,0.401356003540555,4.9078925993758e-06
NA18972,04:05,15:01,0.990540348049951,6.91910753706072e-05
NA18973,08:03,14:03,0.870291301165581,2.18491860274561e-05
NA18974,09:01,15:01,0.976668317249652,4.77781746032997e-05
NA18975,01:01,04:06,0.912270448681135,0.000171256585817936
NA18976,13:02,13:02,0.996130078029336,2.80541644835941e-05
NA18977,04:05,12:01,0.999999936000028,5.42536799557686e-05
NA18978,04:03,13:01,0.754503830814752,1.89670112480889e-05
