sample.id,DRB3.1,DRB3.2,DRB3.prob,matching
HG00656,00:00,02:02,0.946048895693854,6.43311469478514e-05
HG00657,00:00,02:02,0.786580095217439,1.2708389264658e-06
HG00662,00:00,00:00,0.999567675780425,3.34574749153608e-05
HG00663,00:00,00:00,0.998961834747624,2.4862479082765e-06
HG00671,02:02,03:01,0.992636448383128,6.63774916177591e-05
HG00672,00:00,00:00,0.99999533015431,2.47264226534503e-05
HG00674,00:00,00:00,0.99950343020511,1.12533502011207e-05
HG00675,00:00,02:02,0.996670957145986,3.95896743475095e-05
HG00683,00:00,02:02,0.993872823764637,3.20594806902556e-05
HG00684,00:00,00:00,0.999999905768993,3.93037179495237e-05
HG00689,00:00,00:00,0.994149944018772,9.44739259279674e-07
HG00690,00:00,02:02,0.985577899351962,1.87856041812472e-05
HG00692,00:00,02:02,0.989376453786502,8.22507222500535e-05
HG00693,00:00,02:02,0.974164422001143,1.03237764844695e-05
HG00698,00:00,01:01,0.925928741342822,4.61745920452837e-06
HG00699,02:02,03:01,0.776492685360557,3.58790107555895e-07
HG00701,00:00,00:00,0.998977344967803,1.16646433225002e-05
HG00704,00:00,00:00,0.980595001615375,2.8714686326193e-05
HG00705,00:00,02:02,0.998638103282073,4.03563748859194e-05
HG00707,00:00,02:02,0.943393665596934,1.29118947738633e-05
HG00708,00:00,00:00,0.999999974360306,5.48324884028226e-05
HG00717,00:00,02:02,0.944277940148853,1.72330662593113e-05
HG00728,00:00,00:00,0.999999997081026,0.000390632174481705
HG00729,00:00,01:01,0.633329951016798,5.12477257231818e-06
HG00759,00:00,00:00,0.997966123837285,5.28115121992533e-05
HG00766,00:00,00:00,0.999999012243716,4.20350488526883e-05
HG00844,00:00,03:01,0.970139795953962,6.55577481308823e-06
HG00851,00:00,00:00,0.972188049573534,2.4864664383182e-05
HG00864,00:00,02:02,0.93933024188386,7.84296906205839e-07
HG00867,00:00,02:02,0.787228265724898,5.32644299107614e-06
HG00879,00:00,00:00,0.998968100255055,1.21540130909706e-05
HG00881,00:00,02:02,0.687200420536497,9.77079302645414e-07
HG00956,00:00,02:02,0.77379071342379,1.31102211632263e-06
HG00978,00:00,03:01,0.9997114707874,2.05762939118831e-05
HG00982,00:00,00:00,0.999998889402631,5.84236664683742e-05
HG01028,00:00,00:00,0.961610632647825,2.07840524733813e-06
HG01029,00:00,00:00,0.999999983124016,3.19107217602923e-05
HG01031,00:00,03:01,0.951302638616296,2.15922399507243e-06
HG01046,00:00,00:00,0.994663302141388,7.26316906812369e-06
HG01595,00:00,00:00,0.999999997537713,0.000308922328448315
HG01596,00:00,02:02,0.984549457860507,1.67097378746223e-05
HG01597,03:01,03:01,0.988027344936386,8.28619160078515e-06
HG01598,00:00,00:00,0.970186975093512,7.66005872929379e-06
HG01599,00:00,03:01,0.821411592733248,1.10134680731393e-13
HG01600,00:00,02:02,0.487411576964116,1.99938580927757e-12
HG01794,00:00,02:02,0.960636344096535,5.01614824870448e-05
HG01795,00:00,02:02,0.960400686815839,2.11098823420163e-06
HG01796,00:00,00:00,0.979122381581608,2.56664884522166e-05
HG01797,00:00,02:02,0.888127146678098,7.74068085459974e-06
HG01798,00:00,03:01,0.999999801270441,4.76839320483549e-05
HG01799,00:00,02:02,0.997308625595247,4.86461853425563e-05
HG01800,00:00,02:02,0.998781602750053,7.48117249856319e-06
HG01801,00:00,02:02,0.965208360763574,2.31560387485626e-06
HG01802,02:02,02:02,0.936711099003768,1.61139803654116e-05
HG01804,00:00,00:00,0.999999812295688,4.00666208532769e-06
HG01805,00:00,00:00,0.99799820787235,2.38064230644652e-05
HG01806,02:02,02:02,0.868955612244329,8.53114335673205e-06
HG01807,00:00,03:01,0.999976871282062,3.49285088679885e-05
HG01808,00:00,02:02,0.97910428670694,7.76619266137443e-05
HG01809,00:00,00:00,0.955082368975597,1.71207664030098e-06
HG01810,00:00,02:02,0.99652929423676,1.95854336248818e-05
HG01811,00:00,00:00,0.999996715601701,1.23664760211227e-05
HG01812,00:00,00:00,0.996958520761748,2.83566228912506e-05
HG01813,00:00,00:00,0.972178249893472,1.53996587741094e-06
HG01815,00:00,00:00,0.999351835278816,3.7354450378535e-06
HG01816,00:00,03:01,0.99950392301539,6.04620115994474e-05
HG01817,00:00,00:00,0.954446249566748,7.69594445129524e-07
HG01840,02:02,03:01,0.693211380542486,4.44671333264107e-07
HG01841,00:00,03:01,0.967864911283849,5.19106274162936e-06
HG01842,00:00,03:01,0.999104403329205,2.22803201282086e-05
HG01843,00:00,00:00,0.982861361077582,4.70153693279844e-06
HG01844,00:00,02:02,0.327788169631772,8.45513075531344e-09
HG01845,00:00,03:01,0.995173481068838,1.98068142487562e-06
HG01846,00:00,03:01,0.99574759173858,9.8587774230683e-06
HG01847,00:00,00:00,0.96930909742893,4.21505202614556e-07
HG01848,00:00,03:01,0.996230106579348,6.26353239213588e-06
HG01849,00:00,02:02,0.989738944150918,7.70965890297418e-05
HG01850,03:01,03:01,0.987131580616986,1.75023475311961e-06
HG01851,00:00,03:01,0.676651457595234,2.28294762847769e-06
HG01852,00:00,03:01,0.999076312151222,7.70665667972273e-06
HG01853,00:00,00:00,0.997259155107891,2.10720457888851e-05
HG01855,00:00,02:02,0.907618420621404,6.44114195957651e-05
HG01857,00:00,03:01,0.965352319037591,2.13451876520484e-06
HG01858,00:00,00:00,0.999744940331242,9.22381861926109e-05
HG01859,00:00,00:00,0.999613720131592,5.32770210317762e-05
HG01860,00:00,02:02,0.982738770341237,4.28551975379563e-05
HG01861,03:01,03:01,0.999998572789665,2.4725462905621e-05
HG01862,00:00,00:00,0.996017117584209,2.12884916793592e-06
HG01863,00:00,00:00,0.976552226917533,3.45770920687462e-06
HG01864,00:00,02:02,0.996379034015633,7.22325508040762e-05
HG01865,00:00,02:02,0.969379086618288,3.97535979035189e-07
HG01866,02:02,03:01,0.997476552908288,2.04750471641067e-05
HG01867,00:00,02:02,0.995007676654304,9.88094966484823e-06
HG01868,00:00,00:00,0.988352992225874,1.18120382672872e-06
HG01869,00:00,03:01,0.977730185837899,1.37285600186881e-05
HG01870,00:00,03:01,0.997839981433114,4.32371863938695e-06
HG01871,02:02,03:01,0.997433842097621,7.84341316176118e-05
HG01872,00:00,02:02,0.618821893054537,1.62893737882549e-06
HG01873,00:00,02:02,0.959450503364412,6.81740582602288e-06
HG01874,00:00,00:00,0.989925410955826,1.65906961935223e-05
HG01878,00:00,03:01,0.999711122423383,1.20064861878512e-05
HG02016,00:00,00:00,0.999999724077997,1.32227588299649e-05
HG02017,00:00,00:00,0.999675107727466,3.30003162852314e-06
HG02019,02:02,03:01,0.691191885530555,8.50117720274572e-07
HG02020,00:00,02:02,0.974396945974443,3.14784380258589e-05
HG02023,00:00,00:00,0.999999996984634,7.68283940048784e-05
HG02025,00:00,02:02,0.549474051477484,1.23158402095614e-07
HG02026,00:00,03:01,0.954848401534415,8.641526424369e-06
HG02028,00:00,02:02,0.378490492308773,1.36419081299347e-06
HG02029,00:00,03:01,0.878270327491751,5.56031455322871e-07
HG02031,02:02,03:01,0.997180530347843,7.59180722929199e-05
HG02032,00:00,02:02,0.990864305964264,6.26037507106953e-05
HG02035,00:00,03:01,0.537239616302897,1.98092933185437e-07
HG02040,00:00,00:00,0.999999034121981,1.49986829774858e-05
HG02047,00:00,00:00,0.980369628827743,2.8827091718898e-05
HG02048,00:00,00:00,0.999999999762493,6.53822261474486e-06
HG02049,02:02,03:01,0.992907776131243,1.98435912681033e-05
HG02050,00:00,00:00,0.999999988440905,0.000168013829587501
HG02057,02:02,02:02,0.989935932608706,4.52943454312767e-05
HG02058,00:00,02:02,0.990089243877909,7.54185898609869e-05
HG02060,00:00,03:01,0.999999534775054,2.28420054096547e-05
HG02061,00:00,00:00,0.999997924115735,2.32769747088888e-05
HG02064,00:00,00:00,0.989550052917163,1.27992276148341e-05
HG02067,02:02,03:01,0.935687130529323,1.10535144661179e-05
HG02069,00:00,00:00,0.986107764039937,2.33328495974013e-05
HG02070,00:00,03:01,0.831044211559653,3.81924872120293e-06
HG02072,02:02,03:01,0.512536832940676,1.51905557685715e-08
HG02073,03:01,03:01,0.526075789733639,1.92845009927607e-07
HG02075,00:00,03:01,0.986740098957238,1.60331182191312e-05
HG02076,02:02,03:01,0.979965840573133,4.53831046649707e-05
HG02078,00:00,02:02,0.989202541939797,2.33034456549664e-05
HG02079,00:00,03:01,0.540325921347925,1.18560787081868e-07
HG02081,00:00,03:01,0.999999969964361,5.37627207780042e-05
HG02082,00:00,02:02,0.999999753880505,3.53158605023511e-05
HG02084,00:00,00:00,0.999999875931913,5.07278875227591e-05
HG02085,00:00,03:01,0.995981140054062,4.09710377573799e-05
HG02086,03:01,03:01,0.997658951584002,1.97368796819153e-05
HG02087,00:00,02:02,0.756590134337691,1.11900767585227e-06
HG02088,00:00,00:00,0.886561977189223,2.62612624266106e-05
HG02113,01:01,02:02,0.495646420063081,4.50701043132816e-07
HG02116,00:00,03:01,0.945235860696688,7.41108707220051e-07
HG02121,00:00,03:01,0.999999962282607,0.000124675945254968
HG02122,00:00,02:02,0.856700314613063,6.87998742566218e-06
HG02127,00:00,03:01,0.98898820828641,2.13142017852575e-05
HG02128,00:00,00:00,0.99563176221439,4.19658105354355e-05
HG02130,00:00,00:00,0.998868996042609,5.34943163898911e-06
HG02131,00:00,03:01,0.999999843015388,2.19613051275499e-05
HG02133,00:00,00:00,0.99954581053745,1.4386121152241e-05
HG02134,00:00,01:01,0.479067615769831,7.84875840145069e-08
HG02136,00:00,03:01,0.662399361675447,4.06459830469402e-07
HG02137,00:00,00:00,0.979218866514135,1.31468825436881e-05
HG02138,00:00,03:01,0.998141130057742,5.15850190638285e-06
HG02139,00:00,03:01,0.999151369107585,3.46403812064777e-05
HG02140,00:00,00:00,0.999999625958085,2.09072889573036e-05
HG02141,00:00,02:02,0.996429979838243,2.16836971336379e-05
HG02142,00:00,03:01,0.999999644150274,8.20970147266013e-05
HG02151,00:00,00:00,0.907469833389866,4.98913651065963e-07
HG02152,00:00,00:00,0.985873421973332,2.41036165252658e-05
HG02153,00:00,00:00,0.962373222380904,1.71243547677545e-06
HG02154,02:02,02:02,0.977817337759423,7.90092329994684e-05
HG02155,00:00,00:00,0.999923704971505,3.82407062839236e-05
HG02156,00:00,02:02,0.972654131258918,1.83902336448403e-05
HG02164,00:00,02:02,0.47539551522716,1.78722772157563e-07
HG02165,02:02,02:02,0.559915812204016,3.53670905814034e-07
HG02166,00:00,02:02,0.965240984059425,1.55895102624905e-06
HG02178,00:00,00:00,0.999999388476734,8.99671264233577e-06
HG02179,00:00,02:02,0.969267431342643,5.42847976401347e-05
HG02180,00:00,02:02,0.937638220718356,2.2272552839433e-05
HG02181,02:02,02:02,0.892155322148684,5.59865282752068e-05
HG02182,00:00,00:00,0.99877468215637,2.23142419414708e-05
HG02184,00:00,02:02,0.997893748500907,9.43043263924786e-06
HG02185,00:00,03:01,0.9441140771587,3.29801303979631e-06
HG02186,02:02,03:01,0.939018373069321,1.57430373571217e-06
HG02187,00:00,03:01,0.996935458181921,2.13083825931578e-05
HG02188,00:00,02:02,0.980228508364103,5.19971904717579e-05
HG02190,00:00,03:01,0.93855611553237,2.15612729196938e-06
HG02250,02:02,02:02,0.913810715322194,3.1256422454895e-05
HG02351,00:00,02:02,0.996627444719578,1.91326989088839e-05
HG02353,00:00,00:00,0.999999944017212,7.71586300107196e-06
HG02355,00:00,02:02,0.563535682933088,7.64968376736249e-07
HG02356,02:02,02:02,0.978628688929443,1.53517949259639e-06
HG02360,02:02,03:01,0.810797863552098,1.93721029224794e-08
HG02364,00:00,02:02,0.932582373229845,1.67852779505614e-05
HG02367,00:00,02:02,0.951234479722391,2.56693290853436e-05
HG02371,00:00,00:00,0.901475484215996,1.24315066205912e-06
HG02373,00:00,00:00,0.886233330202065,4.30267278604859e-06
HG02374,02:02,03:01,0.983447204080338,3.94476290455237e-06
HG02375,00:00,00:00,0.999999244520893,5.47904672495181e-05
HG02379,02:02,02:02,0.931534920766386,2.64963509326504e-05
HG02380,00:00,02:02,0.968604904076904,2.78955043657923e-06
HG02382,00:00,02:02,0.999999566242279,1.76675180811437e-05
HG02383,00:00,02:02,0.769627670461279,1.29031729110005e-06
HG02384,00:00,02:02,0.881809585611223,5.87194014990641e-07
HG02385,00:00,02:02,0.734824116383497,1.9540526356143e-06
HG02386,00:00,03:01,0.99999940728231,6.4716026127866e-05
HG02389,00:00,00:00,0.974370158422319,2.75868450658484e-06
HG02390,00:00,00:00,0.990032294959719,4.65913536437331e-06
HG02391,00:00,00:00,0.962719656220676,1.19187412023876e-05
HG02392,00:00,00:00,0.915363187302161,4.49930274152741e-07
HG02394,02:02,03:01,0.958353889066281,3.52625830369736e-06
HG02395,00:00,00:00,0.972351711545543,2.59384346943891e-06
HG02396,00:00,02:02,0.995782347579433,2.93528163435826e-05
HG02397,00:00,02:02,0.817937253071377,6.88641909049066e-07
HG02398,00:00,00:00,0.997659915478813,6.2359795670716e-06
HG02399,00:00,00:00,0.990238959860774,4.91099187407552e-05
HG02401,00:00,03:01,0.999097136708727,1.23957764152942e-05
HG02402,00:00,02:02,0.767552585056149,1.35790281316581e-07
HG02406,00:00,02:02,0.962421908490399,1.50963200552275e-06
HG02407,00:00,00:00,0.977332138859128,6.74917384212787e-06
HG02408,00:00,02:02,0.996577517680721,2.92842574713263e-05
HG02409,02:02,03:01,0.993169397635798,3.72803960560395e-05
HG02410,00:00,00:00,0.961639271460638,1.70914461052633e-06
HG02512,00:00,02:02,0.960750667904666,1.30343109177194e-05
HG02513,02:02,03:01,0.984889950140263,4.03163026593803e-05
HG02521,00:00,03:01,0.996839467306432,1.81530212045146e-05
HG02522,00:00,00:00,0.995962342666595,2.11233914937848e-06
NA18525,00:00,00:00,0.991670780064436,5.04523099534867e-05
NA18526,02:02,02:02,0.648555928151012,7.37561525814649e-07
NA18528,02:02,02:02,0.912672785161248,9.23412641163193e-05
NA18530,00:00,00:00,0.99999994960364,4.1871713803522e-05
NA18531,00:00,02:02,0.976911058078099,2.16837940637677e-05
NA18532,00:00,00:00,0.996444471300315,5.43208200395698e-05
NA18533,00:00,00:00,0.999999998506625,0.000203278837601875
NA18534,00:00,02:02,0.99932469877145,9.93652177732636e-05
NA18535,00:00,02:02,0.981840336087551,8.95896963199329e-05
NA18536,00:00,00:00,0.999999924816727,0.000119961212850019
NA18537,00:00,00:00,0.987816139323283,4.05659882170358e-05
NA18538,00:00,03:01,0.999999971974695,0.000151403419575696
NA18539,00:00,00:00,0.999999997901326,0.000373081581476734
NA18541,00:00,00:00,0.98219481299074,1.13712497344227e-06
NA18542,00:00,02:02,0.99839512222232,2.65566451759919e-05
NA18543,00:00,00:00,0.999753392654894,5.06045094877448e-05
NA18544,00:00,00:00,0.99969165568651,0.000390502882756351
NA18545,00:00,00:00,0.999999892119538,0.000107560933628256
NA18546,00:00,02:02,0.999999753280964,7.47193574255899e-05
NA18547,00:00,01:01,0.975958934240799,2.57903361760357e-05
NA18548,00:00,00:00,0.999346350155135,2.6843838027686e-05
NA18549,00:00,00:00,0.984557360304145,3.23492662761752e-06
NA18550,00:00,00:00,0.999999877106058,3.30371070466484e-05
NA18552,00:00,03:01,0.92901008641017,1.87407634150497e-06
NA18553,01:01,02:02,0.953714928968703,7.94331296677145e-06
NA18555,00:00,01:01,0.455344994142648,3.36780341518711e-07
NA18557,00:00,01:01,0.986630947341185,2.16856101304686e-05
NA18558,00:00,00:00,0.999967767105956,9.76766758633126e-05
NA18559,00:00,02:02,0.996682431646984,2.6969368924186e-05
NA18560,00:00,01:01,0.999997612199811,2.38409546590275e-05
NA18561,00:00,00:00,0.999999997901029,0.000300597361808812
NA18562,00:00,03:01,0.979852016000466,2.64054977323377e-06
NA18563,00:00,02:02,0.985980334618525,8.78576771291381e-05
NA18564,00:00,03:01,0.999482415329886,9.51480490124732e-05
NA18565,00:00,03:01,0.999161530489679,1.09801195052615e-05
NA18566,02:02,03:01,0.998466557354222,1.56749085258569e-05
NA18567,00:00,00:00,0.999999840130194,3.343392661365e-06
NA18570,00:00,02:02,0.997916479045844,0.000179547639683482
NA18571,00:00,00:00,0.999973482082489,4.86060156604427e-06
NA18572,02:02,02:02,0.900564341466848,1.69088588870294e-05
NA18573,00:00,00:00,0.998838582343714,7.92335943444254e-05
NA18574,01:01,02:02,0.993049207388872,1.28296153370769e-05
NA18577,00:00,02:02,0.943042390194534,0.000104980884529042
NA18579,00:00,01:01,0.999952614085618,1.94503596200342e-05
NA18582,00:00,00:00,0.989650817988013,9.70662255159366e-06
NA18591,03:01,03:01,0.999999815049341,9.92344357135306e-06
NA18592,00:00,00:00,0.996630446752928,4.55726146054054e-05
NA18593,00:00,00:00,0.999926277153735,0.000131210040234106
NA18595,00:00,00:00,0.999975949204967,0.000122371044187188
NA18596,00:00,00:00,0.995073948015647,8.03070116769127e-05
NA18597,00:00,00:00,0.999999992171744,8.52827336954213e-05
NA18599,00:00,00:00,0.990607747410409,0.000347642207452728
NA18602,00:00,00:00,0.999999928465755,7.27937714721801e-05
NA18603,00:00,00:00,0.999724835240771,0.00011488140474377
NA18605,00:00,00:00,0.999999969990217,8.77449803482917e-05
NA18606,00:00,00:00,0.999178861116689,6.12680862834593e-06
NA18608,02:02,02:24,0.560928895246579,8.52330229997219e-06
NA18609,00:00,02:02,0.886520196433329,4.13442100508727e-06
NA18610,00:00,00:00,0.50912288298607,3.02910949829709e-12
NA18611,00:00,02:02,0.93555049332733,1.84177409662059e-06
NA18612,00:00,03:01,0.91245857527796,3.80834592958194e-07
NA18613,00:00,02:02,0.998952360939488,9.93941658830316e-05
NA18614,00:00,02:02,0.999999878391879,2.56325519737837e-05
NA18615,00:00,00:00,0.999999997798506,0.000343811634561767
NA18616,02:02,02:02,0.972405393896351,6.25687155734783e-05
NA18617,00:00,02:02,0.999999993861021,9.17610373651021e-05
NA18618,01:01,02:02,0.990607609135312,3.26817533189739e-05
NA18619,00:00,00:00,0.973964707929752,6.21762882913409e-06
NA18620,01:01,03:01,0.984464990657871,9.68213103955443e-07
NA18621,00:00,01:01,0.985500609741938,2.65596078619118e-06
NA18622,00:00,00:00,0.987860050433035,1.29927676130577e-05
NA18623,00:00,00:00,0.988583239187648,7.66596079391257e-06
NA18624,00:00,00:00,0.999999990142754,0.000768465160607309
NA18625,00:00,01:01,0.689907823204518,1.07395329368989e-06
NA18626,00:00,02:02,0.998687551064027,0.000227709379292346
NA18627,02:02,02:02,0.555928262065398,3.34394986339501e-07
NA18628,00:00,02:02,0.997574875190355,3.83350256637924e-05
NA18629,02:02,02:02,0.521130148629077,9.18858662223486e-07
NA18630,02:02,02:02,0.999999258641653,9.06318642382157e-05
NA18631,00:00,00:00,0.9889357368487,2.16575374748093e-05
NA18632,00:00,02:02,0.999999835861592,4.07539336112066e-05
NA18633,00:00,00:00,0.999999998162229,0.000190530793404544
NA18634,00:00,02:02,0.998873427545622,9.95698433153022e-05
NA18635,00:00,00:00,0.999999954403316,2.14717957288462e-05
NA18636,00:00,00:00,0.99999926165758,4.28097282594211e-05
NA18637,00:00,03:01,0.985798465289129,1.65906177904283e-05
NA18638,02:02,02:02,0.952598094552312,3.41155783174851e-05
NA18639,02:02,03:01,0.998490675094128,1.69038986451758e-05
NA18640,00:00,00:00,0.962829467427129,4.77112771720986e-05
NA18641,00:00,00:00,0.999162579577121,4.53509022638508e-05
NA18642,00:00,00:00,0.999704622179851,0.000103653632562382
NA18643,00:00,01:01,0.976103399571185,6.82203111928447e-07
NA18644,00:00,00:00,0.958979687099365,3.06158113656896e-05
NA18645,00:00,03:01,0.992635555995028,4.33174564679029e-05
NA18646,00:00,00:00,0.997573872455464,8.13454983503387e-06
NA18647,00:00,01:01,0.976371978689042,9.95726304048268e-05
NA18648,00:00,00:00,0.999999948452527,0.00017918486591279
NA18740,00:00,01:01,0.532693703643401,6.46647290500594e-07
NA18745,01:01,03:01,0.981101125589315,7.6282346450057e-06
NA18747,00:00,02:02,0.908426825799648,1.96291824449618e-06
NA18748,00:00,03:01,0.999036525015724,9.05306557341818e-05
NA18749,00:00,00:00,0.999999998242624,9.31953035092856e-05
NA18757,00:00,00:00,0.989604413649844,3.90645417890369e-05
NA18939,00:00,00:00,0.989310744194612,7.46071218086456e-05
NA18940,00:00,00:00,0.999901416908636,0.000189549018569194
NA18941,00:00,02:02,0.955495611876009,8.95762169427682e-06
NA18942,00:00,01:01,0.526778541368608,4.08588524063649e-06
NA18943,00:00,00:00,0.987951785292058,1.24875629263635e-05
NA18944,00:00,01:01,0.969322993708615,1.22292658577993e-06
NA18945,00:00,03:01,0.985081167340808,6.50247421685494e-06
NA18946,00:00,00:00,0.999875148769441,0.000300708012275992
NA18947,00:00,00:00,0.999999999376125,0.00118078489777183
NA18948,00:00,00:00,0.999870561152107,0.000356300720672558
NA18949,00:00,00:00,0.98943652662697,0.000118746054541231
NA18950,00:00,00:00,0.999879165567743,0.000985500645227116
NA18951,00:00,02:02,0.999906791685248,0.000496280924643827
NA18952,00:00,02:02,0.942419854252201,6.16148797180234e-06
NA18953,00:00,00:00,0.979557625566144,1.28234093982478e-05
NA18954,00:00,00:00,0.999998321371129,0.000311254800015822
NA18956,00:00,00:00,0.999971094427241,0.000106332128029588
NA18957,00:00,00:00,0.988402633291208,1.9454881769673e-05
NA18959,00:00,00:00,0.999992929564075,0.000474676782224464
NA18960,00:00,00:00,0.999999950778658,0.000121991501222357
NA18961,00:00,00:00,0.999999506536498,6.56502678853161e-05
NA18962,00:00,00:00,0.999879165567737,0.00100129348676214
NA18963,00:00,03:01,0.998026333770721,3.57382218694662e-05
NA18964,00:00,00:00,0.998730357528601,9.04801391137862e-06
NA18965,00:00,00:00,0.99999960862135,1.28356540949862e-05
NA18966,00:00,00:00,0.999645095082405,0.000105373523811491
NA18967,00:00,02:02,0.977732855603482,2.13582343722302e-05
NA18968,00:00,01:01,0.999841479677399,2.36593115838911e-05
NA18969,00:00,02:02,0.965680225885078,3.03072820924534e-05
NA18970,00:00,02:02,0.986720398193649,3.71296561625494e-05
NA18971,00:00,02:02,0.984575041105929,3.78934446688091e-05
NA18972,00:00,00:00,0.997268449399452,3.21843721032695e-05
NA18973,00:00,01:01,0.999999644016392,1.54431731958183e-05
NA18974,00:00,00:00,0.989444225626159,6.15608009955643e-05
NA18975,00:00,00:00,0.999886314288996,0.000373379310782886
NA18976,03:01,03:01,0.998289273686932,3.60692974874664e-05
NA18977,00:00,01:01,0.999284997409506,3.92375728938422e-05
NA18978,00:00,01:01,0.983731343185601,3.3835873298496e-05
NA18979,00:00,00:00,0.999999999676231,0.000259799870880579
